Id,Label,Modularity Class,Eccentricity,Closeness Centrality,Betweenness Centrality,Clustering Coefficient,Eigenvector Centrality,In-degress,Out-degree,Degree,Group
300288,,6,5,2.651868294,1013.005787,0.63247865,0.022228011,27,27,54,2
300407,,6,5,2.886792453,6165.33117,0.20833333,0.006784954,16,16,32,2
200160,,3,5,2.972992971,1684.300627,0.54497355,0.010280359,27,28,55,2
600753,,6,6,3.429152793,71.29136436,0.3,9.12E-04,5,4,9,2
553,,4,5,2.640029597,770.4289843,0.41330644,0.042857711,31,32,63,2
600340,,6,5,2.458009619,5043.20324,0.32313883,0.09335528,71,68,139,2
921,,3,5,2.59045505,214.2735444,0.8731501,0.081103285,43,44,87,2
2547,,6,5,2.439141694,10294.80831,0.44672754,0.086299372,72,73,145,2
600600,,3,5,2.366629671,11297.29757,0.268432,0.169499809,108,108,216,2
600724,,6,5,2.501294858,6401.816943,0.4844156,0.062028305,55,56,111,2
603999,,6,0,0,0,0,5.30E-04,1,0,1,2
860,,4,4,2.347391787,531.2970487,0.88023496,0.269322238,89,87,176,2
600300,,4,4,2.273769885,7893.429451,0.8320079,0.681368231,162,163,325,2
755,,2,5,2.668516463,3759.31322,0.59911406,0.02110024,43,43,86,2
603518,,3,5,3.284128746,204.4999914,0.2,0.001308393,5,5,10,2
2395,,8,6,3.449130596,5414.187548,0,4.75E-04,2,3,5,2
639,,6,5,2.827968923,1641.518936,0.43382353,0.008837442,17,16,33,2
300334,,6,4,2.479837218,5593.535527,0.27195227,0.072521562,68,69,137,2
300186,,1,1,1,0,0,0,0,1,1,2
300498,,1,0,0,0,0,6.31E-05,1,0,1,2
2223,,6,5,2.314835368,9258.780025,0.2483471,0.123060528,121,121,242,2
600055,,6,4,2.279319275,12351.98382,0.28332195,0.122868906,133,133,266,2
300286,,6,5,2.496115427,3895.265395,0.3714539,0.045723842,48,48,96,2
2519,,6,5,2.998520163,645.6690448,0.32142857,0.004152189,8,8,16,2
600390,,2,5,2.501294858,9470.589982,0.44313726,0.057486716,51,51,102,2
300400,,2,6,3.500924898,0,0,4.90E-04,1,1,2,2
600130,,6,5,2.991860895,27.60993968,0.42857143,0.006584414,7,6,13,2
300244,,6,5,2.559008509,2355.445146,0.33646616,0.032289993,57,57,114,2
300349,,6,5,2.413984462,6691.717098,0.39243698,0.109332812,84,85,169,2
2127,,8,5,3.245283019,258.620995,0.1904762,0.002176903,7,6,13,2
2771,,5,5,3.197558269,554.1056554,0.5833333,0.001537189,8,9,17,2
903,,2,5,2.491675916,11059.99381,0.28736842,0.057658304,76,75,151,2
2653,,6,5,2.533481317,943.3632392,0.47171718,0.03658489,44,45,89,2
300360,,4,5,3.126156123,5.883550703,0.33333334,0.002438547,2,3,5,2
598,,8,5,2.519052904,8188.766637,0.41923776,0.092679726,58,57,115,2
600516,,4,5,2.895671476,2114.724843,0.24275362,0.035441743,24,22,46,2
600399,,0,5,2.949315575,481.9835322,0.18181819,0.006857833,12,10,22,2
603006,,6,6,3.142434332,245.8934486,0.4107143,0.002073416,7,8,15,2
600122,,4,4,2.225675176,11207.8535,0.7063587,0.693602755,179,179,358,2
600682,,4,5,3.219385868,22.30215727,0,0.004313153,2,2,4,2
300466,,2,6,3.352201258,5422.665216,0.76363635,0.001854476,11,11,22,2
300385,,2,7,4.351831299,0,0,9.16E-05,1,1,2,2
300447,,2,6,3.75591716,0,0,0,0,1,1,2
630,,2,5,2.846836848,24.43626375,0.6388889,0.009262947,9,8,17,2
756,,8,5,2.359600444,17116.62973,0.3768687,0.123457298,99,100,199,2
2579,,8,5,3.193858676,301.1358047,0.26666668,0.001811553,6,5,11,2
2334,,7,5,2.793192749,1284.095743,0.4875,0.012976869,15,16,31,2
600192,,2,5,2.442471328,8862.518177,0.22816901,0.056134368,71,69,140,2
2559,,8,5,3.188679245,16.3492985,0.5833333,0.001211681,3,4,7,2
600779,,4,5,2.973732889,309.068938,0.14285715,0.011105108,7,8,15,2
966,,6,5,2.472438032,4468.765085,0.38709676,0.070049212,63,62,125,2
603018,,0,6,3.108028117,97.61722967,0.2857143,0.004076399,6,7,13,2
2648,,2,5,2.637439882,1805.425024,0.39770114,0.01963284,30,29,59,2
601339,,4,4,2.302626711,3776.461631,0.9621192,0.6759506,150,151,301,2
603167,,6,5,2.450610433,6266.332622,0.24471153,0.059601632,65,64,129,2
300287,,6,5,2.476507584,1145.508597,0.6640058,0.044567366,52,53,105,2
2513,,2,5,2.613762486,1001.538449,0.76814514,0.023960572,32,31,63,2
300169,,2,5,2.946355901,747.4046859,0.42857143,0.008521068,14,14,28,2
300489,,6,5,2.912319645,393.6150348,0.79532164,0.006718827,19,19,38,2
2147,,6,5,2.946355901,132.0433036,0.23809524,0.007797299,7,7,14,2
300141,,6,5,2.483166852,8392.143858,0.4716981,0.039258857,53,53,106,2
600693,,6,5,2.369219386,9837.558871,0.33004385,0.138424013,96,96,192,2
2064,,6,5,2.758786533,6508.339192,0.42391303,0.017183918,24,24,48,2
300180,,6,6,3.160932297,60.59237114,0.6,0.002487778,5,5,10,2
300465,,6,5,3.020347762,321.5558615,0.6282051,0.004285552,13,12,25,2
600363,,4,4,2.265260821,6997.068067,0.804271,0.692605793,167,167,334,2
2384,,5,5,2.926008139,109.4107426,0.6111111,0.008423286,9,9,18,2
2372,,8,5,2.504994451,1785.988735,0.84219754,0.054040839,59,59,118,2
2003,,8,5,2.785793563,1103.169167,0.3398693,0.018402557,18,18,36,2
833,,2,5,2.47317795,1276.558109,0.7330317,0.065366364,51,52,103,2
993,,6,5,3.046984832,23.24867755,0.6111111,0.004928247,9,8,17,2
300262,,6,5,2.445800962,4388.728535,0.36849958,0.052362932,69,69,138,2
600771,,6,5,2.320014798,15498.5432,0.23853037,0.070938634,103,103,206,2
300155,,6,5,2.397706252,8492.247306,0.22469136,0.048954617,80,81,161,2
600452,,2,5,2.485016648,2532.63783,0.35960785,0.045612565,49,50,99,2
790,,6,6,3.198668147,11.64527555,0,7.56E-04,2,3,5,2
2363,,6,5,2.361080281,7360.044877,0.23585434,0.057650587,85,84,169,2
300064,,8,5,2.93599704,802.2357457,0.24175824,0.004559151,14,14,28,2
300206,,6,5,2.492415834,8257.695843,0.24590164,0.041153705,62,62,124,2
409,,2,6,3.357380688,224.7415547,0.1904762,0.002803061,7,5,12,2
600791,,2,5,2.523122457,8119.556336,0.36612245,0.039062001,49,50,99,2
300464,,6,5,3.115427303,24.39883153,0.5,0.004857362,3,4,7,2
600735,,0,5,2.915649279,801.1243723,0.2,0.007210877,15,14,29,2
600517,,2,0,0,0,0,2.99E-04,1,0,1,2
300072,,6,5,2.482796892,2942.508883,0.40874812,0.033785448,50,52,102,2
2307,,4,5,2.758786533,309.3997781,0.8333333,0.071125476,36,35,71,2
600817,,8,6,3.447115385,0,0,0,0,1,1,2
830,,8,5,2.448020718,5590.886311,0.56580734,0.058554909,67,66,133,2
601137,,6,6,3.679363905,0,0,0,0,1,1,2
300398,,6,5,2.680355161,3667.247804,0.484985,0.02118457,37,36,73,2
300374,,5,5,3.006289308,2350.411925,0.45614034,0.003468389,18,19,37,2
2371,,8,5,2.301146874,8585.851566,0.33175978,0.132453833,124,123,247,2
717,,2,5,3.032186459,8.645512677,0.5,0.005717989,3,4,7,2
977,,4,4,2.333703293,906.5606442,0.813698,0.273119013,93,92,185,2
2548,,8,5,2.299667037,23481.29647,0.29369748,0.086367988,120,120,240,2
300462,,2,6,3.240103589,0,1,9.89E-04,2,2,4,2
2564,,2,5,2.798372179,2618.459333,0.50574714,0.011782276,30,30,60,2
2172,,6,5,2.996670366,169.8577485,0.39285713,0.004228781,8,8,16,2
2196,,6,5,2.916389197,1571.718348,0.15,0.005676874,15,16,31,2
600843,,3,5,2.645948946,5215.631976,0.25142857,0.031781609,50,45,95,2
2483,,6,5,2.634850166,2482.301305,0.3183183,0.020650661,36,37,73,2
300010,,6,5,2.473917869,3433.64564,0.660401,0.062747102,56,57,113,2
603020,,6,5,3.075471698,1085.01783,0.4090909,0.002414072,11,12,23,2
815,,6,5,2.481687014,2878.625973,0.3555878,0.035743161,53,52,105,2
813,,6,5,2.699223085,348.7557676,0.7380952,0.019232776,28,28,56,2
603998,,8,5,2.759896411,379.0147865,0.44761905,0.020386903,15,15,30,2
300105,,8,5,2.579356271,1338.87677,0.6318235,0.054100321,42,42,84,2
300312,,6,5,2.439881613,4895.915345,0.2874317,0.041686287,60,61,121,2
828,,6,5,2.680355161,651.1210218,0.73781514,0.017962698,35,34,69,2
600193,,6,6,3.46799852,85.00228038,0.16666667,5.80E-04,2,3,5,2
885,,6,5,3.189789123,358.8410331,0.26666668,0.002154186,6,4,10,2
603188,,6,6,3.530521643,61.37328037,0.16666667,4.12E-04,2,3,5,2
2351,,2,5,2.642989271,2107.575749,0.481982,0.01652121,36,37,73,2
600745,,8,5,2.894191639,97.54766037,0.8181818,0.01245088,11,10,21,2
2217,,6,5,2.918978912,473.5556655,0.79532164,0.00661093,18,19,37,2
2239,,6,5,3.364039956,22.56535977,0.6,0.00120245,5,4,9,2
780,,2,5,2.543840178,5004.876487,0.35822022,0.044884141,52,51,103,2
300009,,3,5,2.860525342,858.9679274,0.5681818,0.007226903,11,12,23,2
2474,,6,6,3.793192749,0,0,1.58E-04,1,1,2,2
300069,,6,5,2.793562708,6344.441721,0.35263157,0.010200513,20,20,40,2
300426,,2,6,3.889423077,0,0,0,0,1,1,2
600819,,2,5,2.890492046,2792.693074,0.8300395,0.012661521,23,22,45,2
2655,,2,5,2.583425823,3813.328756,0.55618775,0.025213206,38,38,76,2
600029,,3,5,2.340732519,10208.09743,0.27683944,0.139303396,100,102,202,2
729,,4,4,2.258971513,6720.736689,0.4695235,0.302354904,132,131,263,2
300342,,6,5,2.693303737,571.6027357,0.47,0.0197243,25,24,49,2
912,,0,5,3.101738809,70.80086976,0.1,0.004269075,4,5,9,2
600084,,3,5,2.759526452,868.0468708,0.5366667,0.029313234,25,24,49,2
600112,,8,5,2.384757677,5356.662772,0.42526317,0.06433983,76,76,152,2
2183,,6,5,2.401775805,8898.741985,0.21681273,0.054803142,79,79,158,2
600525,,8,5,2.424713282,5899.838166,0.54890454,0.082549479,72,72,144,2
2130,,8,5,2.612652608,820.3585768,0.8018018,0.049897264,37,37,74,2
2561,,4,5,3.287352071,0,0,0,0,1,1,2
2401,,8,5,2.768775435,157.6726366,0.63235295,0.010731109,16,17,33,2
600604,,3,5,2.815390307,2095.793077,0.4051282,0.015269624,40,39,79,2
600219,,4,4,2.253052164,17655.08315,0.67842716,0.700789202,183,184,367,2
300044,,6,5,3.069552349,54.03688021,0.13333334,0.00331928,6,6,12,2
513,,6,4,2.280059193,10209.18577,0.29590333,0.163041258,117,116,233,2
600380,,2,5,2.507584166,10575.6794,0.3481823,0.042563321,63,62,125,2
603030,,5,5,3.163522013,941.8217951,0.2,0.001903324,6,6,12,2
2527,,7,6,4.168269231,0,0,0,0,1,1,2
2163,,7,5,3.169441361,2705.951714,0.16666667,0.003002041,4,3,7,2
60,,2,5,2.540140585,4227.538075,0.338225,0.051727383,54,53,107,2
2765,,2,6,3.463387574,0,0,0,0,1,1,2
2530,,2,5,2.464298927,17992.71139,0.3315031,0.045097914,94,93,187,2
300322,,7,5,2.496485387,8656.446557,0.40950385,0.051241837,53,54,107,2
600641,,2,5,2.641139475,7526.22697,0.50830567,0.018531115,43,42,85,2
600429,,4,5,2.701812801,650.4095837,0.72307694,0.062911537,25,26,51,2
601689,,6,5,3.16500185,36.07731505,0.3,0.002399032,5,4,9,2
22,,4,5,2.735849057,320.3889637,0.5014245,0.042621318,27,27,54,2
488,,6,5,2.474657788,4258.29498,0.20550528,0.041592481,52,52,104,2
539,,4,5,2.688124306,2980.667928,0.3843844,0.03162652,37,37,74,2
761,,3,5,2.707732149,2110.619562,0.3997155,0.040994529,38,38,76,2
869,,8,5,2.438401776,5769.57469,0.41613972,0.092463886,82,82,164,2
581,,4,4,2.305216426,3072.172121,0.61060166,0.296357036,112,112,224,2
600827,,4,4,2.312615612,3898.02129,0.62461776,0.288475993,109,109,218,2
601633,,3,5,2.324084351,10584.62082,0.2969141,0.183929273,110,110,220,2
200771,,3,5,2.726600074,2367.579039,0.39115646,0.049356118,49,49,98,2
12,,3,5,2.835738069,1546.926321,0.3846154,0.022302772,26,26,52,2
37,,3,5,2.95227525,1045.33873,0.530303,0.011387668,33,33,66,2
56,,3,5,2.752497225,3228.410321,0.3596059,0.012801375,29,29,58,2
200706,,3,5,2.840917499,1077.167039,0.48817205,0.014642431,31,31,62,2
600689,,3,5,2.841657418,5623.309568,0.45887446,0.009666404,22,22,44,2
600695,,3,5,3.139104698,66.76778667,0.8666667,0.003724526,15,15,30,2
900929,,3,5,2.795782464,1301.565635,0.44894895,0.017931674,37,37,74,2
900950,,3,5,2.841287458,1391.164706,0.49928877,0.015575369,38,38,76,2
900957,,3,5,3.174250832,105.4619787,0.8761905,0.003416808,15,15,30,2
651,,4,5,2.835738069,338.8751401,0.6,0.037272524,21,21,42,2
2508,,6,5,2.396226415,5348.424576,0.32700995,0.099526965,82,82,164,2
600493,,6,5,2.821309656,793.4528147,0.5021645,0.010074285,22,22,44,2
200053,,3,5,2.717351091,976.3280896,0.4439946,0.028663092,39,39,78,2
2032,,6,5,2.447650758,4780.595651,0.30565837,0.063868806,62,62,124,2
16,,6,5,2.58527562,4680.787821,0.47652915,0.041252494,38,38,76,2
550,,6,5,2.960414354,8.010508885,0.71428573,0.009496853,7,7,14,2
596,,4,4,2.27672956,19347.38041,0.4930159,0.282315893,126,126,252,2
625,,6,5,2.501664817,5023.160818,0.29326922,0.072301106,65,65,130,2
600054,,4,4,2.247132815,8429.119119,0.69212556,0.706071659,182,182,364,2
2028,,4,5,2.792082871,5675.189242,0.57894737,0.031924916,20,20,40,2
600066,,4,4,2.18608953,16684.51673,0.5589628,0.718607594,206,206,412,2
600519,,4,4,2.23381428,8109.217903,0.63631856,0.706881757,191,191,382,2
600585,,4,4,2.221605623,8434.273502,0.59983903,0.734377905,203,203,406,2
600639,,4,5,2.678135405,2137.647681,0.37585035,0.055635363,49,49,98,2
601398,,4,4,2.208657048,13757.35906,0.5622429,0.725316501,205,205,410,2
24,,6,5,2.571587125,2246.338982,0.44714588,0.04237316,44,44,88,2
600612,,3,5,2.450980392,7735.958702,0.20971867,0.062804916,69,69,138,2
429,,3,5,2.664076952,2171.718114,0.4039039,0.030154128,37,37,74,2
200468,,3,5,2.862745098,2199.940622,0.3954023,0.011385725,30,30,60,2
600613,,3,5,2.862375139,278.6666443,0.6526316,0.015846166,20,20,40,2
600619,,3,5,2.627081021,2533.325191,0.30342275,0.053624319,47,47,94,2
600845,,3,5,2.452830189,11550.98201,0.22378717,0.045385264,72,72,144,2
600848,,3,5,2.352941176,14889.55436,0.29652855,0.10422598,95,95,190,2
900956,,3,5,2.898631151,162.3656087,0.7190476,0.011707903,21,21,42,2
20,,2,5,2.561598224,8914.716655,0.4364541,0.039485011,67,67,134,2
25,,3,5,2.565667777,11141.71732,0.21657592,0.025251724,58,58,116,2
55,,3,5,2.889012209,3018.848538,0.43218392,0.011258144,30,30,60,2
200168,,3,5,2.937846837,878.1367653,0.6276923,0.010665292,26,26,52,2
200512,,3,5,3.032186459,165.6856346,0.81904763,0.008897368,21,21,42,2
600663,,4,4,2.28745838,11948.9621,0.55055773,0.282554257,118,118,236,2
600679,,3,5,2.79763226,698.506353,0.50537634,0.017715965,31,31,62,2
2672,,6,4,2.275989641,22894.05234,0.22062871,0.144506049,118,118,236,2
600026,,4,4,2.256751757,8398.478436,0.44856513,0.379688432,151,151,302,2
600196,,4,4,2.143914169,20715.01931,0.41189194,0.776804815,254,254,508,2
600660,,4,4,2.199778024,9176.580744,0.5657099,0.72803623,207,207,414,2
600685,,7,5,2.28745838,12157.04861,0.39081693,0.21525597,130,130,260,2
600874,,4,4,2.211986681,11887.88065,0.60620606,0.719760956,200,200,400,2
601005,,4,5,2.598224195,6374.225013,0.4995169,0.078074382,46,46,92,2
601038,,4,5,2.687014428,124.2243154,0.9395161,0.073423131,32,32,64,2
601088,,4,4,2.187569367,16877.11098,0.4791619,0.748716604,229,229,458,2
601186,,4,4,2.188309286,13323.76757,0.4982183,0.743644517,224,224,448,2
601333,,4,4,2.29263781,16448.90889,0.20778032,0.172793891,115,115,230,2
601390,,4,4,2.203107658,10912.77266,0.508348,0.748901243,224,224,448,2
601588,,4,5,2.45209027,7964.064911,0.30555555,0.129347917,72,72,144,2
601607,,4,4,2.121346652,18735.04591,0.42035526,0.877059814,277,277,554,2
601717,,4,4,2.120976693,29380.78422,0.4312706,0.852122567,268,268,536,2
601766,,4,4,2.239733629,14044.30757,0.63824046,0.722186148,194,194,388,2
601800,,4,4,2.213096559,9465.516293,0.5487421,0.736977948,213,213,426,2
601866,,4,4,2.342582316,15619.86553,0.2672751,0.187698763,118,118,236,2
601898,,4,5,2.321864595,15500.12429,0.2800232,0.203613215,118,118,236,2
601919,,3,5,2.559378468,3936.391456,0.41065574,0.111244141,61,61,122,2
601991,,3,5,2.519052904,7691.562247,0.35801163,0.099983126,62,62,124,2
601992,,4,4,2.263780984,6321.28402,0.49961305,0.349351549,135,135,270,2
603993,,2,5,2.422123566,8855.791929,0.3044466,0.104534347,79,79,158,2
900948,,4,5,2.578246393,2456.630475,0.44579124,0.092504181,55,55,110,2
600610,,6,5,3.022937477,11.79966686,0.16666667,0.005464977,4,4,8,2
600754,,6,5,2.553829079,1460.747787,0.30060977,0.070395561,41,41,82,2
600573,,2,5,2.368849427,8627.936919,0.343395,0.0536861,79,79,158,2
18,,6,5,2.411764706,4748.601522,0.41269842,0.070961859,63,63,126,2
58,,3,5,2.998520163,789.0952863,0.37878788,0.008661719,12,12,24,2
570,,2,5,3.02108768,984.9318737,0.16363636,0.004472694,11,11,22,2
505,,6,5,3.033296337,144.5765411,0.52380955,0.00363542,7,7,14,2
600983,,4,4,2.256381798,12962.92802,0.7007759,0.696880019,180,180,360,2
45,,3,5,2.59600444,3037.569621,0.34834835,0.04427139,37,37,74,2
2415,,6,5,2.771735109,24.3891047,0.83157897,0.021350222,20,20,40,2
600623,,4,5,2.800221976,279.1416736,0.52873564,0.028555659,30,30,60,2
600650,,4,5,2.40954495,7214.131053,0.32112676,0.106178769,71,71,142,2
600726,,2,5,2.549019608,6454.217443,0.34196663,0.053070228,68,68,136,2
600190,,4,5,2.847206807,265.0394527,0.41830066,0.024300783,18,18,36,2
600618,,3,5,2.705882353,2822.568085,0.329849,0.031047472,42,42,84,2
600851,,4,5,2.756196818,1213.879874,0.44923076,0.049684128,26,26,52,2
600602,,3,5,2.751757307,905.1703036,0.47666666,0.019726817,25,25,50,2
600698,,3,5,2.748427673,2403.102247,0.2735043,0.013722511,27,27,54,2
600818,,3,5,2.841287458,2170.499641,0.31904763,0.009618276,21,21,42,2
400,,6,4,2.269330374,14898.48082,0.22348782,0.189029078,134,134,268,2
2051,,6,5,2.293377728,12266.21451,0.23584299,0.144877669,112,112,224,2
2191,,6,5,2.448020718,11656.74045,0.4330357,0.104041113,64,64,128,2
2408,,6,5,2.443581206,3415.111914,0.42208245,0.0705734,54,54,108,2
2701,,6,5,2.325564188,9043.835577,0.26397124,0.154412449,106,106,212,2
300037,,6,5,2.735109138,417.5237562,0.64912283,0.032987724,19,19,38,2
300203,,6,5,2.349241583,5858.610879,0.25582355,0.124884163,99,99,198,2
600486,,6,5,2.370699223,5589.70007,0.2640771,0.101020363,82,82,164,2
601928,,4,4,2.145763966,20070.3597,0.47424588,0.840238321,252,252,504,2
543,,8,4,2.426933037,4201.702923,0.543404,0.082897154,77,77,154,2
822,,2,5,2.615982242,1804.477093,0.47652915,0.048539924,38,38,76,2
2304,,4,5,2.720680725,496.90979,0.43666667,0.04061984,25,25,50,2
600009,,4,4,2.181280059,8145.890163,0.5887771,0.820162986,223,223,446,2
600149,,4,5,2.645209027,1380.702802,0.37478992,0.044362427,35,35,70,2
600576,,4,5,2.739918609,775.1292028,0.4624506,0.036341475,23,23,46,2
600630,,2,5,2.500554939,6026.241523,0.30875707,0.073318213,60,60,120,2
600723,,2,5,2.395486496,12417.65528,0.24783951,0.074667293,81,81,162,2
28,,4,4,2.196078431,21864.50295,0.30387264,0.359551771,184,184,368,2
726,,6,5,2.98409175,2.240566744,0.33333334,0.008056165,4,4,8,2
900953,,3,5,2.903070662,463.9238257,0.47712418,0.008715925,18,18,36,2
600007,,4,5,2.960784314,28.37483504,0.42857143,0.021038857,8,8,16,2
402,,6,5,2.586385498,401.1047974,0.5526882,0.041387785,31,31,62,2
528,,4,4,2.274139845,9419.498923,0.48735476,0.339938689,133,133,266,2
300011,,6,5,2.422863485,2647.706832,0.48438227,0.092124212,66,66,132,2
300133,,6,5,2.486496485,2082.098877,0.3025974,0.050231119,56,56,112,2
600521,,4,4,2.206437292,13359.31604,0.56886894,0.720243647,204,204,408,2
601098,,4,4,2.136514983,28239.45898,0.3971994,0.805731207,268,268,536,2
600425,,2,5,2.732149464,1371.135769,0.46723646,0.024881608,27,27,54,2
629,,4,5,2.901220866,462.2695715,0.3939394,0.009419737,12,12,24,2
898,,3,5,2.55308916,1060.716486,0.71130955,0.084384205,49,49,98,2
600432,,2,5,2.706992231,270.466564,0.81280786,0.028709641,29,29,58,2
600036,,4,4,2.234924158,3612.873329,0.6809364,0.717611121,188,188,376,2
600383,,8,5,2.425083241,1366.70804,0.55203444,0.089000721,72,72,144,2
852,,6,5,2.487236404,2208.438147,0.43050846,0.094107832,60,60,120,2
905,,4,5,2.734369219,520.6160782,0.742532,0.07252955,38,38,76,2
600239,,2,6,3.346281909,24.50608565,0,7.59E-04,2,2,4,2
2171,,6,5,2.373288938,4874.726421,0.3378277,0.126618004,90,90,180,2
300335,,6,5,2.412504624,3175.843128,0.31131592,0.053651153,63,63,126,2
153,,3,5,2.853126156,7941.580523,0.1985294,0.010798547,17,17,34,2
859,,2,5,3.069552349,431.9403992,0.17777778,0.002416377,10,10,20,2
2555,,6,5,2.803551609,1237.840014,0.79532164,0.014816082,19,19,38,2
728,,4,4,2.325194229,9327.572632,0.72861266,0.273278939,99,99,198,2
2165,,4,5,3.324824269,0,0,0.001803101,1,1,2,2
600461,,6,5,2.373288938,10815.18825,0.22742476,0.062971367,92,92,184,2
619,,6,5,2.634110248,1200.415406,0.46153846,0.039155142,26,26,52,2
2553,,0,5,3.039955605,28.40238326,0.71428573,0.003931534,7,7,14,2
600865,,8,5,2.650018498,1287.350391,0.24666667,0.020562556,25,25,50,2
603599,,5,5,2.760266371,1208.104957,0.8585366,0.017738655,41,41,82,2
600373,,8,4,2.3300037,7024.302048,0.40585858,0.107015578,100,100,200,2
868,,2,5,2.351831299,15996.45996,0.2372193,0.07801852,92,92,184,2
2470,,6,5,2.943396226,123.7520961,0.46666667,0.00549937,10,10,20,2
2475,,6,5,2.385867555,5681.14892,0.2675038,0.060853964,73,73,146,2
600522,,6,5,2.692933777,587.7101036,0.63384616,0.026218114,26,26,52,2
601231,,6,5,2.605253422,3293.219304,0.34234235,0.039420411,37,37,74,2
2140,,4,5,2.848316685,532.5656297,0.6838235,0.008862886,17,17,34,2
600552,,6,5,2.732149464,1394.894785,0.47536945,0.02296187,29,29,58,2
601918,,4,4,2.264520903,6985.837067,0.5349862,0.304400788,121,121,242,2
4,,6,5,2.70736219,14070.45712,0.16666667,0.016110863,33,33,66,2
600241,,2,5,3.005919349,2509.5444,0.5614035,0.004410608,19,19,38,2
417,,2,5,2.469108398,5142.412019,0.2631579,0.042504615,58,58,116,2
926,,8,5,2.702922679,1091.594095,0.29347825,0.018395386,24,24,48,2
1696,,6,5,2.451350351,8091.441883,0.314578,0.068773924,69,69,138,2
2082,,8,5,2.958194599,1734.387921,0.37179488,0.004205604,13,13,26,2
2189,,6,5,2.423973363,10190.56693,0.27599066,0.050428905,66,66,132,2
600463,,8,5,2.355900851,16164.76234,0.39556167,0.076569837,94,94,188,2
2703,,8,4,2.268590455,17319.94803,0.28137255,0.171385287,136,136,272,2
600172,,6,5,2.480577137,9186.745466,0.23934427,0.050367803,61,61,122,2
601636,,8,5,2.593044765,2464.607775,0.397463,0.050022301,44,44,88,2
2180,,6,5,2.596744358,1232.714759,0.35416666,0.031713411,33,33,66,2
600428,,4,4,2.288938217,2036.899358,0.928147,0.679484848,154,154,308,2
2528,,2,5,2.930447651,137.531795,0.6969697,0.006268255,12,12,24,2
600560,,4,5,2.955604883,63.84346322,0.2857143,0.012849892,7,7,14,2
34,,2,5,3.155012949,527.1585438,0.32142857,0.00224656,8,8,16,2
62,,2,6,3.426193119,7.683862681,0,5.83E-04,2,2,4,2
600615,,4,5,2.837587865,113.3557504,0.6545454,0.016007286,11,11,22,2
600616,,6,5,2.475027747,4194.628952,0.3951923,0.108210552,65,65,130,2
600628,,4,5,2.482056974,4111.823901,0.28860936,0.076934891,54,54,108,2
600655,,4,5,2.657047725,337.9201315,0.35497835,0.040787943,22,22,44,2
600833,,2,5,2.433962264,5781.610849,0.2639423,0.063844012,65,65,130,2
600838,,4,5,2.862005179,330.7328892,0.6212121,0.023820833,12,12,24,2
600884,,4,4,2.128005919,30091.39916,0.40917093,0.755352812,255,255,510,2
670,,8,5,2.477247503,3464.921859,0.6630369,0.048043445,58,58,116,2
300193,,5,5,3.022567518,304.4520742,0.35555556,0.004239043,10,10,20,2
2451,,2,5,2.769145394,580.2459409,0.90592337,0.017872033,42,42,84,2
600496,,2,5,3.134295228,97.72768599,0.16666667,0.002916702,4,4,8,2
2115,,6,5,2.479467259,3187.994862,0.2850679,0.038722953,52,52,104,2
2121,,6,5,2.806141324,1272.083777,0.53594774,0.011692532,18,18,36,2
600298,,4,4,2.179430263,12881.33336,0.49198863,0.747047321,227,227,454,2
2074,,6,6,3.708102109,0,0,1.74E-04,1,1,2,2
600010,,8,6,3.390677026,42.96437778,0.73333335,0.001631466,6,6,12,2
600111,,2,5,2.584535701,4476.289318,0.4521314,0.119349768,54,54,108,2
2478,,4,5,2.986311506,221.6473231,0.46969697,0.024009033,12,12,24,2
600019,,4,4,2.238623751,15957.49547,0.64586854,0.706158588,189,189,378,2
600718,,6,5,2.596374399,948.0641381,0.59516907,0.090552026,46,46,92,2
601601,,4,4,2.218645949,9790.910307,0.6208532,0.724823112,198,198,396,2
2549,,7,5,2.432852386,5017.364444,0.4608893,0.083979327,79,79,158,2
300187,,7,5,2.305956345,12839.30041,0.30083907,0.121744917,115,115,230,2
2643,,2,5,3.056973733,404.9198572,0.14285715,0.004130097,7,7,14,2
2644,,6,5,2.328523862,14589.98629,0.2637457,0.085265621,97,97,194,2
600073,,2,5,2.843137255,2394.389576,0.16483517,0.013371956,14,14,28,2
552,,8,5,3.096929338,0,1,0.003244766,6,6,12,2
862,,2,5,2.717721051,3339.38804,0.21693122,0.017462595,28,28,56,2
600456,,7,4,2.360340363,9805.744416,0.4748556,0.150182045,109,109,218,2
600526,,4,4,2.179060303,13399.49657,0.57611114,0.820021446,225,225,450,2
931,,2,5,2.660747318,2077.718671,0.4644898,0.032079767,50,50,100,2
601901,,8,5,2.92526822,501.3828292,0.4766082,0.01621258,19,19,38,2
2491,,6,5,2.570847207,9649.29032,0.39534885,0.034377351,43,43,86,2
600266,,6,5,2.92526822,88.29536896,0.6025641,0.008464871,13,13,26,2
601886,,6,5,2.688864225,1060.852098,0.34210527,0.028692238,20,20,40,2
600658,,6,5,2.56381798,1222.418045,0.5262745,0.063950668,51,51,102,2
829,,6,5,2.513133555,2033.324073,0.33913043,0.039572156,46,46,92,2
600012,,2,5,2.689604144,1491.135867,0.43346775,0.031266906,32,32,64,2
600269,,2,5,3.108398076,74.59473915,0.33333334,0.005268529,6,6,12,2
600893,,7,5,2.41472438,3414.060412,0.6784314,0.122215219,85,85,170,2
